departement;id;nom;population;longitude;latitude
28;ymeray;YMERAY;606;1.7;48.5167
28;montireau;MONTIREAU;135;1.03333;48.4
28;mottereau;MOTTEREAU;157;1.18333;48.25
28;orrouer;ORROUER;272;1.28333;48.4167
28;loigny-la-bataille;LOIGNY-LA-BATAILLE;227;1.73333;48.1167
28;brou;BROU;3471;1.18333;48.2167
28;challet;CHALLET;432;1.43333;48.55
28;saint-bomer;SAINT-BOMER;208;0.827778;48.1953
28;mezieres-au-perche;MEZIERES-AU-PERCHE;128;1.27472;48.2498
28;faverolles-28;FAVEROLLES;893;1.58333;48.6833
28;saumeray;SAUMERAY;431;1.31667;48.25
28;fontenay-sur-conie;FONTENAY-SUR-CONIE;147;1.66667;48.1667
28;civry;CIVRY;359;1.48333;48.0833
28;bonce;BONCE;243;1.5;48.3
28;saint-georges-sur-eure;SAINT-GEORGES-SUR-EURE;2468;1.36667;48.4167
28;thieulin;LE THIEULIN;409;1.13333;48.4
28;fessanvilliers-mattanvilliers;FESSANVILLIERS-MATTANVILLIERS;174;1.04667;48.7125
28;pezy;PEZY;252;1.58333;48.3167
28;baudreville-28;BAUDREVILLE;282;1.90528;48.3317
28;autels-villevillon;LES AUTELS-VILLEVILLON;165;1;48.1667
28;montigny-sur-avre;MONTIGNY-SUR-AVRE;257;1.01667;48.7333
28;moulhard;MOULHARD;158;1.05;48.2
28;puiseux-28;PUISEUX;118;1.36667;48.6333
28;bouglainval;BOUGLAINVAL;731;1.5;48.5667
28;gas;GAS;760;1.66667;48.5667
28;yevres;YEVRES;1708;1.2;48.2
28;abondant;ABONDANT;2160;1.43333;48.7833
28;poinville;POINVILLE;136;1.9;48.1833
28;meauce;MEAUCE;509;1;48.4833
28;moleans;MOLEANS;475;1.38333;48.1167
28;saint-symphorien-le-chateau;SAINT-SYMPHORIEN-LE-CHATEAU;1338;1.76083;48.517
28;allaines-mervilliers;ALLAINES-MERVILLIERS;336;1.82445;48.2048
28;dangers;DANGERS;417;1.35;48.5167
28;saint-christophe-28;SAINT-CHRISTOPHE;147;1.36667;48.1333
28;chapelle-royale;CHAPELLE-ROYALE;350;1.05;48.15
28;ouarville;OUARVILLE;579;1.76667;48.35
28;rouvray-saint-florentin;ROUVRAY-SAINT-FLORENTIN;197;1.56667;48.25
28;garancieres-en-drouais;GARANCIERES-EN-DROUAIS;298;1.28333;48.7
28;fontaine-simon;FONTAINE-SIMON;901;1.01667;48.5
28;voise;VOISE;285;1.71667;48.4
28;boissy-les-perche;BOISSY-LES-PERCHE;511;0.9;48.6833
28;orlu-28;ORLU;47;1.91667;48.3667
28;saulnieres-28;SAULNIERES;623;1.26667;48.6667
28;prunay-le-gillon;PRUNAY-LE-GILLON;992;1.63333;48.3667
28;montigny-le-gannelon;MONTIGNY-LE-GANNELON;498;1.23333;48.0167
28;happonvilliers;HAPPONVILLIERS;319;1.11667;48.3167
28;montlandon;MONTLANDON;265;1.01667;48.3833
28;fontaine-les-ribouts;FONTAINE-LES-RIBOUTS;236;1.25;48.65
28;villeneuve-saint-nicolas;VILLENEUVE-SAINT-NICOLAS;143;1.56667;48.2833
28;authon-du-perche;AUTHON-DU-PERCHE;1301;0.916667;48.2
28;margon-28;MARGON;1203;0.833333;48.3333
28;nogent-sur-eure;NOGENT-SUR-EURE;504;1.36667;48.3833
28;chatelets;LES CHATELETS;98;1.01667;48.65
28;dampierre-sur-avre;DAMPIERRE-SUR-AVRE;701;1.15;48.7667
28;saint-maixme-hauterive;SAINT-MAIXME-HAUTERIVE;453;1.18333;48.5833
28;beauvilliers-28;BEAUVILLIERS;303;1.65472;48.2973
28;oinville-sous-auneau;OINVILLE-SOUS-AUNEAU;340;1.73333;48.4667
28;chartainvilliers;CHARTAINVILLIERS;738;1.55;48.55
28;louvilliers-les-perche;LOUVILLIERS-LES-PERCHE;160;1.08333;48.6167
28;montreuil-28;MONTREUIL;510;1.36667;48.7667
28;boutigny-prouais;BOUTIGNY-PROUAIS;1809;1.58611;48.7448
28;chapelle-d-aunainville;LA CHAPELLE-D'AUNAINVILLE;297;1.81417;48.4245
28;tillay-le-peneux;TILLAY-LE-PENEUX;355;1.76667;48.1667
28;neron;NERON;598;1.515;48.6025
28;charbonnieres-28;CHARBONNIERES;262;0.933333;48.2
28;louville-la-chenard;LOUVILLE-LA-CHENARD;282;1.78333;48.3167
28;manou;MANOU;570;0.983333;48.5167
28;croix-du-perche;LA CROIX-DU-PERCHE;203;1.05;48.2667
28;villampuy;VILLAMPUY;320;1.51667;48.0333
28;senonches;SENONCHES;3148;1.03333;48.55
28;landelles;LANDELLES;569;1.2;48.4667
28;maintenon;MAINTENON;4473;1.58333;48.5833
28;rouvres-28;ROUVRES;875;1.48472;48.8395
28;brechamps;BRECHAMPS;327;1.51667;48.6667
28;chapelle-guillaume;CHAPELLE-GUILLAUME;210;0.916667;48.1167
28;etilleux;LES ETILLEUX;249;0.816667;48.2333
28;villiers-saint-orien;VILLIERS-SAINT-ORIEN;168;1.48333;48.1333
28;gohory;GOHORY;329;1.23333;48.1667
28;courbehaye;COURBEHAYE;124;1.6;48.15
28;crecy-couve;CRECY-COUVE;272;1.28333;48.6667
28;ardelles;ARDELLES;224;1.16667;48.55
28;trancrainville;TRANCRAINVILLE;177;1.86667;48.2333
28;saint-remy-sur-avre;SAINT-REMY-SUR-AVRE;3701;1.25;48.7667
28;epernon;EPERNON;5367;1.68333;48.6167
28;chassant;CHASSANT;323;1.06667;48.3
28;saint-eman;SAINT-EMAN;113;1.21667;48.3167
28;sours;SOURS;1827;1.6;48.4167
28;havelu;HAVELU;116;1.53333;48.7833
28;beville-le-comte;BEVILLE-LE-COMTE;1458;1.71667;48.4333
28;champrond-en-perchet;CHAMPROND-EN-PERCHET;401;0.868333;48.3109
28;levainville;LEVAINVILLE;406;1.73333;48.5
28;lumeau;LUMEAU;187;1.78333;48.1167
28;luplante;LUPLANTE;395;1.4;48.3
28;baigneaux-28;BAIGNEAUX;221;1.61667;48.3333
28;saint-hilaire-sur-yerre;SAINT-HILAIRE-SUR-YERRE;500;1.25;48.0333
28;dancy;DANCY;229;1.46667;48.15
28;villemeux-sur-eure;VILLEMEUX-SUR-EURE;1620;1.46667;48.6667
28;marboue;MARBOUE;1137;1.33333;48.1167
28;roinville-28;ROINVILLE;387;1.75;48.45
28;chatillon-en-dunois;CHATILLON-EN-DUNOIS;760;1.18333;48.1167
28;thiville;THIVILLE;368;1.38333;48.0167
28;soize-28;SOIZE;309;0.883333;48.1667
28;corvees-les-yys;LES CORVEES-LES-YYS;314;1.15;48.35
28;germainville;GERMAINVILLE;322;1.48333;48.75
28;oysonville;OYSONVILLE;498;1.95;48.4
28;saint-denis-les-ponts;SAINT-DENIS-LES-PONTS;1802;1.3;48.0667
28;allonnes-28;ALLONNES;337;1.66667;48.3333
28;leves;LEVES;5669;1.48333;48.4667
28;bullainville;BULLAINVILLE;116;1.51667;48.1667
28;pontgouin;PONTGOUIN;1049;1.16667;48.4833
28;ormoy-28;ORMOY;248;1.47306;48.622
28;saint-prest;SAINT-PREST;2040;1.53333;48.5
28;pre-saint-evroult;PRE-SAINT-EVROULT;298;1.46667;48.1833
28;beaumont-les-autels;BEAUMONT-LES-AUTELS;459;0.95;48.25
28;bethonvilliers-28;BETHONVILLIERS;144;0.916667;48.2167
28;luce-28;LUCE;15926;1.46667;48.4333
28;saint-victor-de-buthon;SAINT-VICTOR-DE-BUTHON;522;0.966667;48.4
28;chartres;CHARTRES;38931;1.5;48.45
28;francourville;FRANCOURVILLE;777;1.66667;48.4
28;umpeau;UMPEAU;429;1.68333;48.4667
28;montboissier;MONTBOISSIER;329;1.4;48.2167
28;oinville-saint-liphard;OINVILLE-SAINT-LIPHARD;267;1.91667;48.2333
28;pierres-28;PIERRES;2790;1.55;48.6
28;maisons-28;MAISONS;318;1.85;48.4
28;champrond-en-gatine;CHAMPROND-EN-GATINE;541;1.08333;48.4
28;saint-luperce;SAINT-LUPERCE;875;1.31667;48.4333
28;saint-pellerin-28;SAINT-PELLERIN;362;1.15;48.0667
28;boullay-les-deux-eglises;LE BOULLAY-LES-DEUX-EGLISES;248;1.33333;48.6333
28;ferte-vidame;LA FERTE-VIDAME;729;0.916667;48.6167
28;coulombs-28;COULOMBS;1433;1.55;48.65
28;saint-leger-des-aubees;SAINT-LEGER-DES-AUBEES;254;1.73333;48.4167
28;maillebois;MAILLEBOIS;984;1.15;48.6333
28;conie-molitard;CONIE-MOLITARD;379;1.45;48.1167
28;luray;LURAY;1590;1.4;48.7167
28;jouy-28;JOUY;1913;1.55;48.5167
28;yermenonville;YERMENONVILLE;571;1.61667;48.55
28;santeuil-28;SANTEUIL;274;1.73333;48.3833
28;cormainville;CORMAINVILLE;231;1.6;48.1333
28;douy;DOUY;548;1.26667;48.0333
28;briconville;BRICONVILLE;124;1.38333;48.5333
28;gommerville-28;GOMMERVILLE;596;1.95;48.35
28;villars-28;VILLARS;155;1.55;48.2333
28;varize-28;VARIZE;211;1.51361;48.0948
28;bazoches-en-dunois;BAZOCHES-EN-DUNOIS;261;1.56667;48.1
28;santilly-28;SANTILLY;356;1.86667;48.15
28;vitray-en-beauce;VITRAY-EN-BEAUCE;353;1.41667;48.2833
28;saint-eliph;SAINT-ELIPH;870;1.01667;48.45
28;saucelle;LA SAUCELLE;167;1.03333;48.6333
28;combres;COMBRES;517;1.06667;48.3167
28;unverre;UNVERRE;1229;1.1;48.2
28;mittainvilliers;MITTAINVILLIERS;469;1.31667;48.5
28;aunay-sous-crecy;AUNAY-SOUS-CRECY;568;1.3;48.6667
28;belhomert-guehouville;BELHOMERT-GUEHOUVILLE;824;1.06667;48.5
28;bazoche-gouet;LA BAZOCHE-GOUET;1319;0.983333;48.1333
28;boullay-mivoye;LE BOULLAY-MIVOYE;436;1.4;48.65
28;cherisy-28;CHERISY;1865;1.43333;48.75
28;champagne-28;CHAMPAGNE;240;1.56667;48.7667
28;thivars;THIVARS;951;1.46667;48.3833
28;mereglise;MEREGLISE;97;1.18333;48.2833
28;b?ª;BU;1849;1.5;48.8
28;gellainville;GELLAINVILLE;519;1.53333;48.4
28;saint-lubin-des-joncherets;SAINT-LUBIN-DES-JONCHERETS;4193;1.21667;48.7667
28;fresnay-le-gilmert;FRESNAY-LE-GILMERT;201;1.41667;48.5167
28;lutz-en-dunois;LUTZ-EN-DUNOIS;431;1.41667;48.05
28;lamblore;LAMBLORE;404;0.916667;48.6167
28;saint-avit-les-guespieres;SAINT-AVIT-LES-GUESPIERES;341;1.26667;48.2667
28;cloyes-sur-le-loir;CLOYES-SUR-LE-LOIR;2715;1.23333;48
28;chapelle-du-noyer;LA CHAPELLE-DU-NOYER;1032;1.31667;48.0333
28;escorpain;ESCORPAIN;264;1.21667;48.7167
28;coudreceau;COUDRECEAU;432;0.916667;48.35
28;manceliere;LA MANCELIERE;191;0.983333;48.65
28;garancieres-en-beauce;GARANCIERES-EN-BEAUCE;233;1.91667;48.4333
28;vert-en-drouais;VERT-EN-DROUAIS;1121;1.3;48.7667
28;bailleau-armenonville;BAILLEAU-ARMENONVILLE;1390;1.65111;48.5325
28;charonville;CHARONVILLE;291;1.3;48.2833
28;garnay;GARNAY;911;1.33333;48.7
28;villeau;VILLEAU;172;1.6;48.2333
28;favieres-28;FAVIERES;497;1.23333;48.5333
28;clevilliers;CLEVILLIERS;748;1.38333;48.55
28;terminiers;TERMINIERS;990;1.75;48.0833
28;fretigny;FRETIGNY;492;0.966667;48.3667
28;gouillons;GOUILLONS;339;1.83333;48.35
28;neuvy-en-dunois;NEUVY-EN-DUNOIS;336;1.53333;48.2
28;nottonville;NOTTONVILLE;313;1.5;48.1167
28;vicheres;VICHERES;319;0.916667;48.2667
28;flacey-28;FLACEY;223;1.35;48.15
28;poupry;POUPRY;103;1.83333;48.1
28;chaussee-d-ivry;LA CHAUSSEE-D'IVRY;1004;1.48333;48.8833
28;magny-28;MAGNY;663;1.26667;48.35
28;morvilliers-28;MORVILLIERS;142;0.933333;48.65
28;thimert-gatelles;THIMERT-GATELLES;1124;1.25139;48.5695
28;pinthieres;LES PINTHIERES;182;1.56667;48.7
28;loupe;LA LOUPE;3483;1.01667;48.4667
28;charpont;CHARPONT;564;1.45;48.7
28;houx;HOUX;801;1.61667;48.5667
28;anet;ANET;2641;1.43333;48.85
28;saint-cloud-en-dunois;SAINT-CLOUD-EN-DUNOIS;230;1.47;48.04
28;croisilles-28;CROISILLES;465;1.5;48.6833
28;autheuil-28;AUTHEUIL;234;1.28333;48
28;dreux;DREUX;31031;1.36667;48.7333
28;boisville-la-saint-pere;BOISVILLE-LA-SAINT-PERE;710;1.7;48.3333
28;chapelle-fortin;LA CHAPELLE-FORTIN;185;0.866667;48.65
28;gallardon;GALLARDON;3485;1.7;48.5333
28;olle;OLLE;600;1.3;48.3833
28;logron;LOGRON;565;1.26667;48.15
28;vieuvicq;VIEUVICQ;465;1.21667;48.2667
28;viabon;VIABON;320;1.71667;48.2167
28;brezolles;BREZOLLES;1783;1.06667;48.6833
28;montharville;MONTHARVILLE;113;1.33333;48.1833
28;saint-ouen-marchefroy;SAINT-OUEN-MARCHEFROY;336;1.53333;48.85
28;marolles-les-buis;MAROLLES-LES-BUIS;249;0.933333;48.3667
28;courtalain;COURTALAIN;616;1.15;48.0833
28;saint-lubin-de-la-haye;SAINT-LUBIN-DE-LA-HAYE;903;1.56667;48.8167
28;houville-la-branche;HOUVILLE-LA-BRANCHE;483;1.63333;48.45
28;beauche;BEAUCHE;292;0.966667;48.6833
28;bailleau-le-pin;BAILLEAU-LE-PIN;1511;1.33333;48.3667
28;baignolet;BAIGNOLET;130;1.61667;48.1667
28;rouvray-saint-denis;ROUVRAY-SAINT-DENIS;465;1.93333;48.2667
28;villiers-le-morhier;VILLIERS-LE-MORHIER;1345;1.56667;48.6167
28;ymonville;YMONVILLE;496;1.75;48.25
28;allainville-28;ALLAINVILLE;142;1.3;48.7167
28;marville-moutiers-br?ªle;MARVILLE-MOUTIERS-BRULE;906;1.38861;48.6745
28;villebon;VILLEBON;72;1.20695;48.392
28;nogent-le-roi;NOGENT-LE-ROI;4158;1.53333;48.65
28;moutiers-28;MOUTIERS;250;1.78333;48.3
28;mesnil-simon-28;LE MESNIL-SIMON;517;1.53333;48.9
28;favril-28;LE FAVRIL;327;1.12861;48.4637
28;saussay-28;SAUSSAY;1047;1.41667;48.85
28;blandainville;BLANDAINVILLE;231;1.3;48.3
28;vernouillet-28;VERNOUILLET;11751;1.36667;48.7167
28;revercourt;REVERCOURT;30;1.08333;48.7167
28;laons;LAONS;728;1.18333;48.7
28;meslay-le-grenet;MESLAY-LE-GRENET;292;1.38333;48.3667
28;chatelliers-notre-dame;LES CHATELLIERS-NOTRE-DAME;122;1.20417;48.3492
28;reclainville;RECLAINVILLE;181;1.74695;48.3392
28;argenvilliers;ARGENVILLIERS;368;0.95;48.2667
28;saint-arnoult-des-bois;SAINT-ARNOULT-DES-BOIS;889;1.26667;48.4833
28;lanneray;LANNERAY;569;1.25;48.0833
28;alluyes;ALLUYES;737;1.36667;48.2333
28;saint-aubin-des-bois-28;SAINT-AUBIN-DES-BOIS;968;1.36667;48.4667
28;orgeres-en-beauce;ORGERES-EN-BEAUCE;1120;1.7;48.15
28;berou-la-mulotiere;BEROU-LA-MULOTIERE;331;1.05;48.75
28;louvilliers-en-drouais;LOUVILLIERS-EN-DROUAIS;205;1.28333;48.7333
28;mezieres-en-drouais;MEZIERES-EN-DROUAIS;1061;1.43333;48.7167
28;chateauneuf-en-thymerais;CHATEAUNEUF-EN-THYMERAIS;2607;1.25;48.5833
28;crucey-villages;CRUCEY-VILLAGES;475;1.0775;48.667
28;ver-les-chartres;VER-LES-CHARTRES;809;1.47833;48.3853
28;hanches;HANCHES;2619;1.65;48.6
28;frunce;FRUNCE;370;1.23333;48.4
28;sandarville;SANDARVILLE;391;1.35;48.35
28;lethuin;LETHUIN;213;1.86667;48.3667
28;vierville-28;VIERVILLE;115;1.91667;48.3833
28;trizay-les-bonneval;TRIZAY-LES-BONNEVAL;296;1.33333;48.2
28;fresnay-l-eveque;FRESNAY-L'EVEQUE;697;1.81667;48.2667
28;donnemain-saint-mames;DONNEMAIN-SAINT-MAMES;692;1.36667;48.1
28;rueil-la-gadeliere;RUEIL-LA-GADELIERE;499;0.966667;48.7167
28;pre-saint-martin;PRE-SAINT-MARTIN;164;1.46667;48.2167
28;meslay-le-vidame;MESLAY-LE-VIDAME;503;1.46667;48.2833
28;guilleville;GUILLEVILLE;180;1.81667;48.2167
28;bouville-28;BOUVILLE;538;1.38333;48.2667
28;sancheville;SANCHEVILLE;798;1.56667;48.1833
28;treon;TREON;1367;1.33333;48.6833
28;chuisnes;CHUISNES;1033;1.21667;48.45
28;bleury;BLEURY;488;1.75;48.5167
28;arrou;ARROU;1653;1.11667;48.1
28;romilly-sur-aigre;ROMILLY-SUR-AIGRE;500;1.28333;47.9833
28;chateaudun;CHATEAUDUN;13640;1.33333;48.0833
28;gasville-oiseme;GASVILLE-OISEME;1246;1.53667;48.4687
28;germignonville;GERMIGNONVILLE;240;1.73333;48.1833
28;droue-sur-drouette;DROUE-SUR-DROUETTE;1281;1.7;48.6
28;puiset;LE PUISET;402;1.86667;48.2
28;mesnil-thomas;LE MESNIL-THOMAS;340;1.1;48.6
28;bourdiniere-saint-loup;LA BOURDINIERE-SAINT-LOUP;566;1.42722;48.317
28;toury;TOURY;2613;1.93556;48.1942
28;chataincourt;CHATAINCOURT;240;1.23333;48.7
28;montigny-le-chartif;MONTIGNY-LE-CHARTIF;590;1.16667;48.2833
28;luigny;LUIGNY;425;1.03333;48.2333
28;guainville;GUAINVILLE;670;1.5;48.9167
28;miermaigne;MIERMAIGNE;218;0.983333;48.25
28;dambron;DAMBRON;89;1.86667;48.1167
28;jallans;JALLANS;795;1.38333;48.0833
28;fains-la-folie;FAINS-LA-FOLIE;322;1.65;48.2167
28;nogent-le-phaye;NOGENT-LE-PHAYE;1317;1.58333;48.4333
28;marchezais;MARCHEZAIS;305;1.51667;48.7667
28;boncourt-28;BONCOURT;276;1.46667;48.85
28;champseru;CHAMPSERU;291;1.65667;48.4923
28;goussainville-28;GOUSSAINVILLE;927;1.55;48.7667
28;theuville-28;THEUVILLE;424;1.6;48.3333
28;cintray-28;CINTRAY;435;1.36667;48.45
28;soulaires;SOULAIRES;450;1.58333;48.5167
28;bonneval-28;BONNEVAL;4637;1.4;48.1833
28;digny;DIGNY;1033;1.15;48.5333
28;broue;BROUE;907;1.51667;48.75
28;gaudaine;LA GAUDAINE;177;0.933333;48.3
28;boisgasson;BOISGASSON;110;1.1525;48.0475
28;saint-maur-sur-le-loir;SAINT-MAUR-SUR-LE-LOIR;376;1.41667;48.15
28;bazoches-les-hautes;BAZOCHES-LES-HAUTES;340;1.8;48.15
28;charray;CHARRAY;104;1.33333;47.9667
28;saint-denis-des-puits;SAINT-DENIS-DES-PUITS;133;1.18333;48.4
28;mainvilliers-28;MAINVILLIERS;10324;1.46667;48.45
28;jaudrais;JAUDRAIS;357;1.13333;48.5833
28;tremblay-les-villages;TREMBLAY-LES-VILLAGES;2248;1.38111;48.6009
28;cernay-28;CERNAY;79;1.25;48.3833
28;ecrosnes;ECROSNES;785;1.73333;48.55
28;ouerre;OUERRE;674;1.46667;48.7
28;gault-saint-denis;LE GAULT-SAINT-DENIS;708;1.48333;48.2333
28;lormaye;LORMAYE;645;1.53333;48.65
28;poisvilliers;POISVILLIERS;410;1.46667;48.5
28;langey;LANGEY;355;1.18333;48.05
28;gilles;GILLES;564;1.51667;48.9167
28;saint-piat;SAINT-PIAT;1145;1.58333;48.55
28;courville-sur-eure;COURVILLE-SUR-EURE;2794;1.25;48.45
28;champhol;CHAMPHOL;3470;1.5;48.4667
28;auneau;AUNEAU;4133;1.76667;48.45
28;bercheres-les-pierres;BERCHERES-LES-PIERRES;985;1.55;48.3833
28;nonvilliers-grandhoux;NONVILLIERS-GRANDHOUX;413;1.18333;48.35
28;prudemanche;PRUDEMANCHE;252;1.13333;48.7167
28;nogent-le-rotrou;NOGENT-LE-ROTROU;10884;0.833333;48.3167
28;fraze;FRAZE;513;1.1;48.2667
28;coudray-au-perche;COUDRAY-AU-PERCHE;384;0.866667;48.2333
28;morainville;MORAINVILLE;21;1.83333;48.3833
28;luisant;LUISANT;6834;1.48333;48.4167
28;chatenay-28;CHATENAY;240;1.88333;48.3583
28;chapelle-forainvilliers;LA CHAPELLE-FORAINVILLIERS;175;1.50167;48.7287
28;fontaine-la-guyon;FONTAINE-LA-GUYON;1545;1.31667;48.4667
28;fontenay-sur-eure;FONTENAY-SUR-EURE;839;1.41667;48.4
28;senantes-28;SENANTES;622;1.56667;48.6667
28;sainte-gemme-moronval;SAINTE-GEMME-MORONVAL;1007;1.4;48.7333
28;rohaire;ROHAIRE;152;0.85;48.6667
28;boissy-en-drouais;BOISSY-EN-DROUAIS;240;1.26667;48.7333
28;saint-lubin-de-cravant;SAINT-LUBIN-DE-CRAVANT;62;1.1;48.7167
28;mee-28;LE MEE;270;1.41667;47.9833
28;saint-denis-d-authou;SAINT-DENIS-D'AUTHOU;501;0.983333;48.35
28;coltainville;COLTAINVILLE;927;1.58333;48.4833
28;dangeau;DANGEAU;952;1.28333;48.2
28;friaize;FRIAIZE;231;1.13333;48.4333
28;sorel-moussel;SOREL-MOUSSEL;1767;1.36667;48.8333
28;saint-maurice-saint-germain;SAINT-MAURICE-SAINT-GERMAIN;404;1.08333;48.5
28;bercheres-saint-germain;BERCHERES-SAINT-GERMAIN;769;1.47917;48.5362
28;corancez;CORANCEZ;395;1.51667;48.3667
28;saint-ange-et-torcay;SAINT-ANGE-ET-TORCAY;278;1.21667;48.65
28;denonville;DENONVILLE;763;1.81667;48.3833
28;ardelu;ARDELU;73;1.91667;48.35
28;dammarie;DAMMARIE;1566;1.5;48.35
28;framboisiere;LA FRAMBOISIERE;320;1.01667;48.6
28;boullay-thierry;LE BOULLAY-THIERRY;573;1.43333;48.6333
28;barjouville;BARJOUVILLE;1619;1.48333;48.4167
28;saint-laurent-la-gatine;SAINT-LAURENT-LA-GATINE;445;1.55;48.7
28;aunay-sous-auneau;AUNAY-SOUS-AUNEAU;1406;1.81667;48.4333
28;marcheville;MARCHEVILLE;491;1.25;48.3667
28;oulins;OULINS;1158;1.46667;48.8667
28;intreville;INTREVILLE;131;1.93333;48.3
28;mignieres;MIGNIERES;815;1.43333;48.3667
28;saint-sauveur-marville;SAINT-SAUVEUR-MARVILLE;928;1.27917;48.5953
28;saint-martin-de-nigelles;SAINT-MARTIN-DE-NIGELLES;1610;1.61667;48.6167
28;ozoir-le-breuil;OZOIR-LE-BREUIL;442;1.48333;48.0167
28;brunelles;BRUNELLES;560;0.9;48.3167
28;saint-jean-pierre-fixte;SAINT-JEAN-PIERRE-FIXTE;280;0.833333;48.2833
28;illiers-combray;ILLIERS-COMBRAY;3352;1.2475;48.3006
28;montainville-28;MONTAINVILLE;318;1.55;48.2667
28;chauffours;CHAUFFOURS;281;1.35;48.4
28;saint-jean-de-rebervilliers;SAINT-JEAN-DE-REBERVILLIERS;224;1.25;48.6167
28;puisaye;LA PUISAYE;249;0.966667;48.6
28;verigny;VERIGNY;299;1.31667;48.5167
28;levesville-la-chenard;LEVESVILLE-LA-CHENARD;216;1.83333;48.3
28;bailleau-l-eveque;BAILLEAU-L'EVEQUE;1183;1.4;48.4833
28;trizay-coutretot-saint-serge;TRIZAY-COUTRETOT-SAINT-SERGE;473;0.866667;48.2833
28;ermenonville-la-petite;ERMENONVILLE-LA-PETITE;185;1.35;48.3
28;serville;SERVILLE;361;1.48333;48.7667
28;sainville;SAINVILLE;962;1.88333;48.4167
28;thiron-gardais;THIRON-GARDAIS;1100;0.983333;48.3167
28;ecluzelles;ECLUZELLES;167;1.41667;48.7167
28;ferte-villeneuil;LA FERTE-VILLENEUIL;402;1.35;47.9833
28;dampierre-sous-brou;DAMPIERRE-SOUS-BROU;498;1.11667;48.2167
29;loperhet;LOPERHET;3602;-4.3;48.3833
29;confort-meilars;CONFORT-MEILARS;903;-4.43333;48.05
29;daoulas;DAOULAS;1782;-4.25;48.3667
29;lanrivoare;LANRIVOARE;1425;-3.63333;48.4667
29;plounevezel;PLOUNEVEZEL;1164;-3.6;48.3
29;plougasnou;PLOUGASNOU;3212;-3.8;48.7
29;plounevez-lochrist;PLOUNEVEZ-LOCHRIST;2404;-4.21667;48.6167
29;kerlouan;KERLOUAN;2284;-4.36667;48.65
29;guiler-sur-goyen;GUILER-SUR-GOYEN;498;-4.36667;48.0167
29;lothey;LOTHEY;423;3.97223;48.1823
29;peumerit;PEUMERIT;781;-4.3;47.9333
29;plouescat;PLOUESCAT;3609;-4.16667;48.6667
29;guipronvel;GUIPRONVEL;762;-4.56667;48.4833
29;dineault;DINEAULT;1757;-4.16667;48.2167
29;feuillee;LA FEUILLEE;654;-3.85;48.4
29;primelin;PRIMELIN;748;-4.61667;48.0167
29;trehou;LE TREHOU;583;-4.13333;48.4
29;relecq-kerhuon;LE RELECQ-KERHUON;10762;-4.4;48.4
29;guiclan;GUICLAN;2252;-3.96667;48.55
29;treogat;TREOGAT;539;-4.31667;47.9167
29;tremeven-29;TREMEVEN;2239;2.4675;47.8984
29;saint-yvi;SAINT-YVI;2795;-3.93333;47.9667
29;plovan;PLOVAN;674;-4.36667;47.9167
29;kerlaz;KERLAZ;810;-4.26667;48.0833
29;guilers;GUILERS;7415;-4.56667;48.4333
29;hanvec;HANVEC;1959;-4.16667;48.3333
29;drennec;LE DRENNEC;1803;-4.36667;48.5333
29;saint-vougay;SAINT-VOUGAY;923;-4.13333;48.6
29;locmaria-berrien;LOCMARIA-BERRIEN;229;-3.7;48.35
29;locquenole;LOCQUENOLE;808;-3.86667;48.6167
29;lannilis;LANNILIS;5293;-4.51667;48.5667
29;leuhan;LEUHAN;791;-3.78333;48.1
29;saint-hernin;SAINT-HERNIN;748;-3.63333;48.2167
29;sainte-seve;SAINTE-SEVE;871;-3.86667;48.5667
29;milizac;MILIZAC;3009;-4.56667;48.4667
29;beuzec-cap-sizun;BEUZEC-CAP-SIZUN;1064;-4.51667;48.0833
29;plouedern;PLOUEDERN;2793;-4.25;48.4833
29;motreff;MOTREFF;741;-3.55;48.2
29;kergloff;KERGLOFF;939;-3.63333;48.2667
29;plonevez-porzay;PLONEVEZ-PORZAY;1717;-4.21667;48.1
29;loc-eguiner-saint-thegonnec;LOC-EGUINER-SAINT-THEGONNEC;320;-3.96667;48.4667
29;saint-fregant;SAINT-FREGANT;692;-4.38333;48.6
29;saint-thonan;SAINT-THONAN;1400;-4.33333;48.4833
29;roche-maurice;LA ROCHE-MAURICE;1902;-4.2;48.4667
29;guerlesquin;GUERLESQUIN;1369;-3.58333;48.5167
29;briec;BRIEC;5376;-4;48.1
29;saint-segal;SAINT-SEGAL;996;-4.06667;48.2333
29;treflaouenan;TREFLAOUENAN;534;-4.1;48.6333
29;plourin;PLOURIN;1194;3.31306;48.5095
29;botsorhel;BOTSORHEL;463;-3.65;48.5333
29;plomeur;PLOMEUR;3689;-4.28333;47.8333
29;guilligomarc-h;GUILLIGOMARC'H;710;-3.41667;47.9333
29;treflevenez;TREFLEVENEZ;281;-4.16667;48.4167
29;riec-sur-belon;RIEC-SUR-BELON;4131;-3.7;47.8333
29;taule;TAULE;2929;-3.9;48.6
29;plouye;PLOUYE;742;-3.73333;48.3167
29;bodilis;BODILIS;1564;-4.11667;48.5333
29;irvillac;IRVILLAC;1348;-4.21667;48.3667
29;quimperle;QUIMPERLE;11776;-3.55;47.8667
29;treglonou;TREGLONOU;600;-4.53333;48.55
29;lennon;LENNON;790;-3.9;48.2
